,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,spaceID,stationID,userID,payment,provider,pricePolicy,costPerKWh,totalCost,operator
994,AB00994,2020-01-19 16:26:30,2020-01-19 17:04:31,2020-01-19 16:44:41,6.48,0001-214-0001-0004,0001-214-0001,12694-28329,cash,AeroVironment,l,0.73,4.7304,AeroVironment
995,AB00995,2020-10-05 14:12:25,2020-10-05 14:16:23,2020-10-05 14:15:16,14.96,0000-214-0000-0007,0000-214-0000,12447-28329,card,AAE,l,1.14,17.0544,AAE
996,AB00996,2020-02-08 11:05:29,2020-02-08 11:37:11,2020-02-08 11:29:52,2.88,0006-214-0000-0004,0006-214-0000,12565-28329,cash,Alizé-Liberté,l,0.73,2.1024,Alizé-Liberté
997,AB00997,2020-01-02 09:03:43,2020-01-02 10:24:28,2020-01-02 10:02:56,13.64,0006-214-0000-0004,0006-214-0000,12486-28329,card,Alizé-Liberté,l,1.2,16.368,Alizé-Liberté
998,AB00998,2020-06-24 20:27:18,2020-06-24 20:59:00,2020-06-24 20:42:56,10.4,0000-214-0000-0004,0000-214-0000,12534-28329,cash,AAE,l,0.78,8.112,AAE
999,AB00999,2020-12-03 15:39:16,2020-12-03 16:33:58,2020-12-03 16:11:11,20.4,0009-214-0000-0006,0009-214-0000,12552-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.05,21.419999999999998,AMB-(Àrea-metropolitana-de-Barcelona)
1000,AB01000,2020-05-21 21:06:58,2020-05-21 21:39:35,2020-05-21 21:19:37,16.52,0003-214-0000-0000,0003-214-0000,12623-28329,cash,Alfapower-(UK),l,1.01,16.6852,Alfapower-(UK)
1001,AB01001,2020-03-02 11:57:17,2020-03-02 12:32:50,2020-03-02 12:32:21,23.24,0006-214-0000-0003,0006-214-0000,12508-28329,cash,Alizé-Liberté,l,1.33,30.9092,Alizé-Liberté
1002,AB01002,2020-01-08 06:44:08,2020-01-08 07:20:50,2020-01-08 07:03:11,23.88,0009-214-0001-0008,0009-214-0001,12639-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.33,31.7604,AMB-(Àrea-metropolitana-de-Barcelona)
1003,AB01003,2020-12-22 06:43:35,2020-12-22 06:45:56,2020-12-22 06:45:07,6.04,0008-214-0000-0001,0008-214-0000,12538-28329,cash,AlterBase---Sorégies-(FR),l,1.42,8.5768,AlterBase---Sorégies-(FR)
1004,AB01004,2020-07-26 15:04:50,2020-07-26 15:16:05,2020-07-26 15:13:08,35.44,0004-214-0000-0004,0004-214-0000,12535-28329,cash,Alfen,l,1.39,49.261599999999994,Alfen
1005,AB01005,2020-02-23 00:56:04,2020-02-23 02:00:36,2020-02-23 01:33:06,15.64,0003-214-0001-0005,0003-214-0001,12452-28329,card,Alfapower-(UK),l,0.95,14.858,Alfapower-(UK)
1006,AB01006,2020-04-15 22:45:43,2020-04-15 23:15:49,2020-04-15 23:12:44,4.76,0000-214-0000-0002,0000-214-0000,12429-28329,cash,AAE,l,1.15,5.473999999999999,AAE
1007,AB01007,2021-02-03 14:38:03,2021-02-03 15:09:27,2021-02-03 14:59:59,38.68,0007-214-0001-0000,0007-214-0001,12585-28329,cash,Allego-BV,l,1.23,47.5764,Allego-BV
1008,AB01008,2020-04-10 12:25:38,2020-04-10 13:26:08,2020-04-10 13:00:50,7.08,0001-214-0000-0007,0001-214-0000,12569-28329,card,AeroVironment,l,0.91,6.4428,AeroVironment
1009,AB01009,2021-03-12 15:57:56,2021-03-12 16:50:09,2021-03-12 16:23:24,8.92,0007-214-0001-0005,0007-214-0001,12381-28329,cash,Allego-BV,l,0.72,6.4224,Allego-BV
1010,AB01010,2020-08-13 19:34:11,2020-08-13 19:56:45,2020-08-13 19:43:06,20.88,0003-214-0000-0004,0003-214-0000,12559-28329,card,Alfapower-(UK),l,1.05,21.924,Alfapower-(UK)
1011,AB01011,2020-07-27 04:02:49,2020-07-27 04:52:14,2020-07-27 04:35:51,4.68,0005-214-0000-0005,0005-214-0000,12411-28329,cash,Alizé,l,0.85,3.9779999999999998,Alizé
1012,AB01012,2020-03-25 18:06:44,2020-03-25 19:23:44,2020-03-25 18:56:31,5.4,0009-214-0000-0003,0009-214-0000,12354-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.45,7.83,AMB-(Àrea-metropolitana-de-Barcelona)
1013,AB01013,2020-10-29 19:45:39,2020-10-29 20:03:46,2020-10-29 19:54:20,6.16,0001-214-0001-0004,0001-214-0001,12662-28329,card,AeroVironment,l,0.84,5.1744,AeroVironment
1014,AB01014,2020-07-09 03:41:03,2020-07-09 04:28:24,2020-07-09 03:56:42,8.96,0008-214-0000-0001,0008-214-0000,12591-28329,cash,AlterBase---Sorégies-(FR),l,0.78,6.988800000000001,AlterBase---Sorégies-(FR)
1015,AB01015,2020-12-08 21:08:34,2020-12-08 21:20:03,2020-12-08 21:14:25,1.96,0000-214-0000-0004,0000-214-0000,12599-28329,card,AAE,l,1.45,2.842,AAE
1016,AB01016,2020-07-10 18:54:12,2020-07-10 19:46:42,2020-07-10 19:46:35,38.56,0005-214-0000-0003,0005-214-0000,12429-28329,cash,Alizé,l,0.76,29.305600000000002,Alizé
1017,AB01017,2020-08-08 07:19:46,2020-08-08 07:50:33,2020-08-08 07:47:39,9.48,0009-214-0000-0002,0009-214-0000,12675-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.09,10.333200000000001,AMB-(Àrea-metropolitana-de-Barcelona)
1018,AB01018,2020-08-27 14:28:05,2020-08-27 14:48:23,2020-08-27 14:41:48,6.92,0004-214-0000-0000,0004-214-0000,12462-28329,card,Alfen,l,1.43,9.8956,Alfen
1019,AB01019,2020-03-28 21:35:06,2020-03-28 21:45:01,2020-03-28 21:38:13,22.8,0000-214-0000-0005,0000-214-0000,12688-28329,card,AAE,l,1.17,26.676,AAE
1020,AB01020,2020-09-16 14:30:53,2020-09-16 15:32:46,2020-09-16 15:27:41,33.56,0005-214-0000-0003,0005-214-0000,12394-28329,cash,Alizé,l,0.89,29.8684,Alizé
1021,AB01021,2021-02-02 03:47:26,2021-02-02 04:34:27,2021-02-02 04:04:46,34.12,0003-214-0000-0004,0003-214-0000,12452-28329,cash,Alfapower-(UK),l,0.79,26.9548,Alfapower-(UK)
1022,AB01022,2021-01-03 05:41:57,2021-01-03 06:13:11,2021-01-03 05:49:38,13.56,0009-214-0001-0005,0009-214-0001,12683-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.39,18.848399999999998,AMB-(Àrea-metropolitana-de-Barcelona)
1023,AB01023,2021-03-13 20:07:44,2021-03-13 21:02:13,2021-03-13 20:52:17,31.04,0007-214-0001-0002,0007-214-0001,12572-28329,card,Allego-BV,l,1.44,44.697599999999994,Allego-BV
1024,AB01024,2020-01-25 04:59:03,2020-01-25 05:13:59,2020-01-25 05:13:11,14.48,0005-214-0000-0001,0005-214-0000,12415-28329,card,Alizé,l,0.84,12.1632,Alizé
1025,AB01025,2021-03-11 16:45:00,2021-03-11 17:20:49,2021-03-11 17:09:16,38.6,0006-214-0000-0001,0006-214-0000,12601-28329,card,Alizé-Liberté,l,1.43,55.198,Alizé-Liberté
1026,AB01026,2020-03-15 12:22:02,2020-03-15 13:04:38,2020-03-15 12:55:53,12.16,0002-214-0002-0000,0002-214-0002,12669-28329,card,AGSM-Electrify-Verona,l,1.4,17.023999999999997,AGSM-Electrify-Verona
1027,AB01027,2020-08-24 16:53:49,2020-08-24 17:06:55,2020-08-24 17:05:32,9.16,0007-214-0001-0005,0007-214-0001,12579-28329,cash,Allego-BV,l,1.21,11.0836,Allego-BV
1028,AB01028,2021-02-04 16:12:52,2021-02-04 16:42:45,2021-02-04 16:32:43,9.24,0006-214-0000-0000,0006-214-0000,12684-28329,card,Alizé-Liberté,l,1.16,10.718399999999999,Alizé-Liberté
1029,AB01029,2020-08-11 10:42:11,2020-08-11 11:26:13,2020-08-11 10:47:20,34.64,0008-214-0001-0005,0008-214-0001,12511-28329,card,AlterBase---Sorégies-(FR),l,1.3,45.032000000000004,AlterBase---Sorégies-(FR)
1030,AB01030,2021-03-04 00:26:33,2021-03-04 01:06:36,2021-03-04 00:37:03,11.12,0009-214-0000-0000,0009-214-0000,12476-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.76,8.4512,AMB-(Àrea-metropolitana-de-Barcelona)
1031,AB01031,2020-11-07 12:38:56,2020-11-07 13:07:06,2020-11-07 12:59:23,7.64,0005-214-0000-0003,0005-214-0000,12484-28329,card,Alizé,l,1.49,11.3836,Alizé
1032,AB01032,2020-08-10 18:32:24,2020-08-10 18:46:05,2020-08-10 18:44:11,31.88,0002-214-0000-0001,0002-214-0000,12423-28329,cash,AGSM-Electrify-Verona,l,1.27,40.4876,AGSM-Electrify-Verona
1033,AB01033,2020-01-16 16:40:04,2020-01-16 17:28:39,2020-01-16 17:17:55,0.76,0003-214-0002-0005,0003-214-0002,12380-28329,cash,Alfapower-(UK),l,0.93,0.7068000000000001,Alfapower-(UK)
1034,AB01034,2020-07-12 14:54:04,2020-07-12 15:45:30,2020-07-12 15:25:57,20.36,0007-214-0000-0006,0007-214-0000,12425-28329,card,Allego-BV,l,1.16,23.6176,Allego-BV
1035,AB01035,2020-06-17 00:29:29,2020-06-17 01:12:26,2020-06-17 00:57:55,35.4,0009-214-0001-0008,0009-214-0001,12420-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.26,44.604,AMB-(Àrea-metropolitana-de-Barcelona)
1036,AB01036,2020-03-18 15:18:53,2020-03-18 16:48:11,2020-03-18 16:31:15,8.8,0000-214-0000-0002,0000-214-0000,12510-28329,cash,AAE,l,1.06,9.328000000000001,AAE
1037,AB01037,2020-05-14 10:24:56,2020-05-14 11:14:10,2020-05-14 11:08:34,8.44,0006-214-0000-0002,0006-214-0000,12389-28329,card,Alizé-Liberté,l,0.73,6.161199999999999,Alizé-Liberté
1038,AB01038,2020-10-05 16:13:54,2020-10-05 16:26:16,2020-10-05 16:18:55,39.92,0009-214-0001-0004,0009-214-0001,12417-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.27,50.6984,AMB-(Àrea-metropolitana-de-Barcelona)
1039,AB01039,2020-07-24 22:47:55,2020-07-24 23:22:35,2020-07-24 23:15:53,15.52,0009-214-0001-0002,0009-214-0001,12365-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.9,13.968,AMB-(Àrea-metropolitana-de-Barcelona)
1040,AB01040,2020-08-03 13:21:38,2020-08-03 13:52:09,2020-08-03 13:50:46,25.72,0008-214-0000-0003,0008-214-0000,12487-28329,card,AlterBase---Sorégies-(FR),l,0.72,18.5184,AlterBase---Sorégies-(FR)
1041,AB01041,2021-01-23 21:48:50,2021-01-23 22:23:39,2021-01-23 22:08:52,4.2,0007-214-0000-0005,0007-214-0000,12405-28329,cash,Allego-BV,l,1.19,4.998,Allego-BV
1042,AB01042,2021-02-11 12:25:37,2021-02-11 13:06:45,2021-02-11 12:47:14,7.6,0009-214-0000-0006,0009-214-0000,12351-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.3,9.879999999999999,AMB-(Àrea-metropolitana-de-Barcelona)
1043,AB01043,2020-02-23 20:08:35,2020-02-23 20:33:40,2020-02-23 20:16:38,23.24,0009-214-0001-0001,0009-214-0001,12518-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.01,23.4724,AMB-(Àrea-metropolitana-de-Barcelona)
1044,AB01044,2020-03-13 08:30:19,2020-03-13 08:49:26,2020-03-13 08:44:30,26.24,0000-214-0000-0002,0000-214-0000,12358-28329,cash,AAE,l,0.73,19.155199999999997,AAE
1045,AB01045,2020-11-08 15:10:51,2020-11-08 15:50:10,2020-11-08 15:49:04,30.08,0000-214-0000-0000,0000-214-0000,12538-28329,cash,AAE,l,0.79,23.7632,AAE
1046,AB01046,2020-05-17 17:01:14,2020-05-17 17:37:59,2020-05-17 17:27:37,22.08,0003-214-0001-0000,0003-214-0001,12566-28329,cash,Alfapower-(UK),l,1.29,28.4832,Alfapower-(UK)
1047,AB01047,2020-12-10 15:23:58,2020-12-10 15:33:02,2020-12-10 15:26:28,35.76,0009-214-0000-0000,0009-214-0000,12426-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.83,29.680799999999998,AMB-(Àrea-metropolitana-de-Barcelona)
1048,AB01048,2020-04-04 01:31:48,2020-04-04 02:04:59,2020-04-04 02:03:22,21.76,0007-214-0001-0007,0007-214-0001,12443-28329,card,Allego-BV,l,0.92,20.0192,Allego-BV
1049,AB01049,2020-02-19 11:46:21,2020-02-19 12:42:03,2020-02-19 12:17:38,9.96,0002-214-0002-0000,0002-214-0002,12579-28329,card,AGSM-Electrify-Verona,l,1.42,14.1432,AGSM-Electrify-Verona
1050,AB01050,2020-09-18 06:58:12,2020-09-18 07:48:31,2020-09-18 07:48:24,32.44,0006-214-0000-0000,0006-214-0000,12515-28329,cash,Alizé-Liberté,l,1.09,35.3596,Alizé-Liberté
1051,AB01051,2020-08-21 10:57:19,2020-08-21 11:28:55,2020-08-21 11:06:25,6.4,0002-214-0001-0002,0002-214-0001,12505-28329,card,AGSM-Electrify-Verona,l,0.79,5.056000000000001,AGSM-Electrify-Verona
1052,AB01052,2021-01-16 08:00:16,2021-01-16 08:20:26,2021-01-16 08:01:36,20.24,0001-214-0000-0001,0001-214-0000,12352-28329,cash,AeroVironment,l,1.15,23.275999999999996,AeroVironment
1053,AB01053,2021-01-20 14:38:31,2021-01-20 15:19:28,2021-01-20 14:52:01,15.48,0002-214-0001-0001,0002-214-0001,12603-28329,card,AGSM-Electrify-Verona,l,0.85,13.158,AGSM-Electrify-Verona
1054,AB01054,2020-02-27 14:32:45,2020-02-27 14:52:45,2020-02-27 14:34:55,22.16,0001-214-0001-0007,0001-214-0001,12444-28329,card,AeroVironment,l,1.04,23.046400000000002,AeroVironment
1055,AB01055,2020-05-14 16:17:51,2020-05-14 16:31:30,2020-05-14 16:29:01,32.4,0005-214-0000-0002,0005-214-0000,12542-28329,card,Alizé,l,0.98,31.752,Alizé
1056,AB01056,2020-11-30 13:44:33,2020-11-30 14:03:47,2020-11-30 13:46:46,18.6,0004-214-0001-0005,0004-214-0001,12521-28329,card,Alfen,l,1.02,18.972,Alfen
1057,AB01057,2020-05-11 19:38:13,2020-05-11 19:55:01,2020-05-11 19:53:27,23.88,0007-214-0001-0000,0007-214-0001,12674-28329,cash,Allego-BV,l,0.88,21.0144,Allego-BV
1058,AB01058,2020-08-19 09:04:52,2020-08-19 09:35:28,2020-08-19 09:28:45,2.92,0004-214-0001-0003,0004-214-0001,12512-28329,cash,Alfen,l,0.86,2.5112,Alfen
1059,AB01059,2020-09-08 03:52:11,2020-09-08 04:12:11,2020-09-08 04:03:20,13.76,0007-214-0000-0009,0007-214-0000,12667-28329,cash,Allego-BV,l,1.14,15.686399999999999,Allego-BV
1060,AB01060,2020-08-22 04:30:47,2020-08-22 05:25:41,2020-08-22 04:43:03,24.84,0008-214-0000-0003,0008-214-0000,12607-28329,card,AlterBase---Sorégies-(FR),l,0.72,17.8848,AlterBase---Sorégies-(FR)
1061,AB01061,2020-03-04 20:10:18,2020-03-04 20:44:29,2020-03-04 20:43:22,11.16,0001-214-0001-0001,0001-214-0001,12664-28329,card,AeroVironment,l,1.07,11.9412,AeroVironment
1062,AB01062,2020-11-03 07:02:48,2020-11-03 07:47:31,2020-11-03 07:45:26,31.0,0004-214-0001-0005,0004-214-0001,12363-28329,cash,Alfen,l,1.2,37.199999999999996,Alfen
1063,AB01063,2020-02-11 21:18:33,2020-02-11 21:52:48,2020-02-11 21:37:46,24.88,0002-214-0001-0001,0002-214-0001,12479-28329,cash,AGSM-Electrify-Verona,l,1.07,26.6216,AGSM-Electrify-Verona
1064,AB01064,2020-01-06 04:13:16,2020-01-06 04:46:32,2020-01-06 04:15:53,33.8,0007-214-0001-0006,0007-214-0001,12602-28329,card,Allego-BV,l,1.34,45.292,Allego-BV
1065,AB01065,2021-01-04 13:01:40,2021-01-04 13:45:36,2021-01-04 13:24:53,39.92,0008-214-0001-0006,0008-214-0001,12389-28329,card,AlterBase---Sorégies-(FR),l,0.86,34.3312,AlterBase---Sorégies-(FR)
1066,AB01066,2020-04-13 03:55:12,2020-04-13 04:44:43,2020-04-13 04:34:19,31.44,0009-214-0001-0008,0009-214-0001,12417-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.9,28.296000000000003,AMB-(Àrea-metropolitana-de-Barcelona)
1067,AB01067,2020-04-30 14:42:57,2020-04-30 15:03:14,2020-04-30 15:02:41,3.28,0009-214-0001-0003,0009-214-0001,12448-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.41,4.6248,AMB-(Àrea-metropolitana-de-Barcelona)
1068,AB01068,2021-02-08 13:01:33,2021-02-08 13:31:13,2021-02-08 13:24:35,13.04,0006-214-0000-0002,0006-214-0000,12671-28329,card,Alizé-Liberté,l,0.73,9.5192,Alizé-Liberté
1069,AB01069,2020-03-29 18:04:29,2020-03-29 18:48:31,2020-03-29 18:38:43,22.84,0004-214-0000-0002,0004-214-0000,12498-28329,card,Alfen,l,0.76,17.3584,Alfen
1070,AB01070,2020-09-27 06:46:59,2020-09-27 06:54:34,2020-09-27 06:53:54,37.24,0001-214-0000-0003,0001-214-0000,12584-28329,card,AeroVironment,l,1.26,46.9224,AeroVironment
1071,AB01071,2020-03-05 23:24:24,2020-03-05 23:55:25,2020-03-05 23:42:52,23.92,0002-214-0001-0002,0002-214-0001,12577-28329,card,AGSM-Electrify-Verona,l,0.88,21.0496,AGSM-Electrify-Verona
1072,AB01072,2020-05-18 20:27:03,2020-05-18 20:33:28,2020-05-18 20:33:18,31.08,0006-214-0000-0002,0006-214-0000,12672-28329,card,Alizé-Liberté,l,1.44,44.755199999999995,Alizé-Liberté
1073,AB01073,2020-03-16 22:19:32,2020-03-16 22:48:15,2020-03-16 22:25:23,25.32,0000-214-0000-0006,0000-214-0000,12470-28329,cash,AAE,l,0.95,24.054,AAE
1074,AB01074,2020-12-16 01:11:00,2020-12-16 01:46:33,2020-12-16 01:42:59,21.24,0005-214-0000-0002,0005-214-0000,12428-28329,cash,Alizé,l,0.98,20.815199999999997,Alizé
1075,AB01075,2020-06-04 21:09:03,2020-06-04 21:44:37,2020-06-04 21:18:41,20.28,0005-214-0000-0004,0005-214-0000,12515-28329,card,Alizé,l,1.38,27.9864,Alizé
1076,AB01076,2020-12-31 12:33:21,2020-12-31 13:05:04,2020-12-31 12:59:18,10.52,0007-214-0001-0003,0007-214-0001,12384-28329,cash,Allego-BV,l,0.82,8.626399999999999,Allego-BV
1077,AB01077,2020-01-03 18:08:53,2020-01-03 19:14:45,2020-01-03 19:06:26,16.36,0004-214-0000-0001,0004-214-0000,12430-28329,card,Alfen,l,0.81,13.2516,Alfen
1078,AB01078,2020-03-12 12:46:28,2020-03-12 13:33:13,2020-03-12 13:25:53,1.96,0007-214-0000-0007,0007-214-0000,12378-28329,card,Allego-BV,l,1.0,1.96,Allego-BV
1079,AB01079,2020-04-28 19:24:19,2020-04-28 20:02:19,2020-04-28 19:43:45,8.08,0002-214-0000-0004,0002-214-0000,12407-28329,card,AGSM-Electrify-Verona,l,0.91,7.3528,AGSM-Electrify-Verona
1080,AB01080,2020-12-07 05:54:44,2020-12-07 06:51:35,2020-12-07 06:41:23,33.6,0003-214-0000-0004,0003-214-0000,12682-28329,cash,Alfapower-(UK),l,0.97,32.592,Alfapower-(UK)
1081,AB01081,2020-08-22 22:11:03,2020-08-22 22:40:58,2020-08-22 22:34:58,6.64,0001-214-0001-0005,0001-214-0001,12426-28329,card,AeroVironment,l,0.77,5.1128,AeroVironment
1082,AB01082,2020-02-29 01:53:12,2020-02-29 02:37:16,2020-02-29 02:34:25,15.72,0008-214-0001-0008,0008-214-0001,12463-28329,cash,AlterBase---Sorégies-(FR),l,1.33,20.907600000000002,AlterBase---Sorégies-(FR)
1083,AB01083,2020-05-05 09:28:46,2020-05-05 10:10:14,2020-05-05 10:05:37,17.12,0005-214-0000-0002,0005-214-0000,12594-28329,card,Alizé,l,1.15,19.688,Alizé
1084,AB01084,2020-12-17 06:57:12,2020-12-17 07:42:00,2020-12-17 07:12:26,16.84,0009-214-0001-0002,0009-214-0001,12628-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.78,13.135200000000001,AMB-(Àrea-metropolitana-de-Barcelona)
1085,AB01085,2020-10-22 07:32:49,2020-10-22 08:26:37,2020-10-22 07:39:48,35.96,0006-214-0000-0000,0006-214-0000,12445-28329,cash,Alizé-Liberté,l,1.44,51.7824,Alizé-Liberté
1086,AB01086,2020-01-29 13:21:33,2020-01-29 13:36:32,2020-01-29 13:27:38,28.68,0003-214-0001-0000,0003-214-0001,12577-28329,cash,Alfapower-(UK),l,1.36,39.0048,Alfapower-(UK)
1087,AB01087,2020-10-05 09:08:16,2020-10-05 09:39:34,2020-10-05 09:11:36,25.88,0000-214-0000-0007,0000-214-0000,12580-28329,card,AAE,l,0.85,21.997999999999998,AAE
1088,AB01088,2021-01-06 13:49:35,2021-01-06 13:53:35,2021-01-06 13:50:33,12.68,0000-214-0000-0002,0000-214-0000,12687-28329,cash,AAE,l,1.04,13.1872,AAE
1089,AB01089,2020-01-03 01:13:48,2020-01-03 02:02:54,2020-01-03 02:01:20,12.56,0000-214-0000-0004,0000-214-0000,12638-28329,cash,AAE,l,0.99,12.4344,AAE
1090,AB01090,2020-03-10 01:44:15,2020-03-10 03:08:28,2020-03-10 02:48:00,31.92,0008-214-0000-0000,0008-214-0000,12575-28329,cash,AlterBase---Sorégies-(FR),l,1.03,32.8776,AlterBase---Sorégies-(FR)
1091,AB01091,2021-01-16 18:55:58,2021-01-16 19:42:39,2021-01-16 19:42:25,2.32,0008-214-0001-0008,0008-214-0001,12371-28329,cash,AlterBase---Sorégies-(FR),l,1.42,3.2943999999999996,AlterBase---Sorégies-(FR)
1092,AB01092,2020-02-06 00:38:52,2020-02-06 01:44:03,2020-02-06 01:07:41,36.8,0005-214-0000-0003,0005-214-0000,12354-28329,cash,Alizé,l,1.37,50.416,Alizé
1093,AB01093,2020-07-29 08:07:14,2020-07-29 08:19:49,2020-07-29 08:14:56,17.24,0003-214-0002-0003,0003-214-0002,12449-28329,card,Alfapower-(UK),l,0.94,16.205599999999997,Alfapower-(UK)
1094,AB01094,2020-08-21 15:29:17,2020-08-21 15:42:28,2020-08-21 15:33:23,38.68,0009-214-0000-0004,0009-214-0000,12592-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.83,32.1044,AMB-(Àrea-metropolitana-de-Barcelona)
1095,AB01095,2020-01-29 17:54:51,2020-01-29 18:12:41,2020-01-29 17:55:52,11.6,0005-214-0000-0001,0005-214-0000,12374-28329,card,Alizé,l,0.76,8.815999999999999,Alizé
1096,AB01096,2020-04-24 03:51:29,2020-04-24 04:20:28,2020-04-24 04:11:26,23.56,0006-214-0000-0002,0006-214-0000,12375-28329,cash,Alizé-Liberté,l,1.05,24.738,Alizé-Liberté
1097,AB01097,2020-08-26 16:50:05,2020-08-26 17:23:34,2020-08-26 17:03:28,5.08,0005-214-0000-0005,0005-214-0000,12680-28329,card,Alizé,l,1.05,5.3340000000000005,Alizé
1098,AB01098,2020-08-01 00:54:38,2020-08-01 01:54:16,2020-08-01 01:46:22,12.72,0000-214-0000-0004,0000-214-0000,12588-28329,card,AAE,l,1.21,15.3912,AAE
1099,AB01099,2020-07-31 13:15:43,2020-07-31 14:31:48,2020-07-31 14:27:12,31.8,0003-214-0002-0007,0003-214-0002,12641-28329,cash,Alfapower-(UK),l,1.15,36.57,Alfapower-(UK)
1100,AB01100,2020-05-13 13:26:55,2020-05-13 13:42:21,2020-05-13 13:42:12,1.68,0003-214-0002-0005,0003-214-0002,12442-28329,cash,Alfapower-(UK),l,0.91,1.5288,Alfapower-(UK)
1101,AB01101,2020-04-25 19:33:47,2020-04-25 20:08:34,2020-04-25 19:54:20,35.2,0001-214-0000-0007,0001-214-0000,12633-28329,cash,AeroVironment,l,1.43,50.336,AeroVironment
1102,AB01102,2020-10-08 12:11:25,2020-10-08 12:30:44,2020-10-08 12:25:22,18.16,0006-214-0000-0004,0006-214-0000,12557-28329,card,Alizé-Liberté,l,0.75,13.620000000000001,Alizé-Liberté
1103,AB01103,2020-10-03 06:49:41,2020-10-03 06:59:08,2020-10-03 06:57:42,2.48,0008-214-0001-0005,0008-214-0001,12535-28329,cash,AlterBase---Sorégies-(FR),l,1.1,2.728,AlterBase---Sorégies-(FR)
1104,AB01104,2020-11-13 15:10:49,2020-11-13 15:54:27,2020-11-13 15:34:36,23.32,0003-214-0002-0007,0003-214-0002,12503-28329,card,Alfapower-(UK),l,1.04,24.2528,Alfapower-(UK)
1105,AB01105,2020-03-03 12:30:25,2020-03-03 13:18:04,2020-03-03 13:10:04,14.08,0004-214-0000-0003,0004-214-0000,12685-28329,card,Alfen,l,1.17,16.473599999999998,Alfen
1106,AB01106,2020-01-05 17:46:48,2020-01-05 18:11:14,2020-01-05 18:06:35,25.76,0003-214-0002-0002,0003-214-0002,12524-28329,cash,Alfapower-(UK),l,0.9,23.184,Alfapower-(UK)
1107,AB01107,2020-02-02 05:11:50,2020-02-02 05:18:13,2020-02-02 05:16:49,34.96,0009-214-0000-0004,0009-214-0000,12350-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.27,44.3992,AMB-(Àrea-metropolitana-de-Barcelona)
1108,AB01108,2021-01-05 00:09:46,2021-01-05 00:49:21,2021-01-05 00:30:59,6.96,0000-214-0000-0001,0000-214-0000,12513-28329,card,AAE,l,0.72,5.0112,AAE
1109,AB01109,2020-08-12 19:28:14,2020-08-12 19:38:57,2020-08-12 19:37:55,29.52,0006-214-0000-0002,0006-214-0000,12442-28329,card,Alizé-Liberté,l,1.12,33.062400000000004,Alizé-Liberté
1110,AB01110,2020-04-30 22:02:08,2020-04-30 22:42:30,2020-04-30 22:25:23,12.64,0008-214-0000-0000,0008-214-0000,12658-28329,cash,AlterBase---Sorégies-(FR),l,1.3,16.432000000000002,AlterBase---Sorégies-(FR)
1111,AB01111,2020-08-05 16:53:40,2020-08-05 17:59:32,2020-08-05 17:45:04,9.4,0008-214-0001-0004,0008-214-0001,12463-28329,card,AlterBase---Sorégies-(FR),l,1.4,13.16,AlterBase---Sorégies-(FR)
1112,AB01112,2020-07-11 22:31:47,2020-07-11 22:40:53,2020-07-11 22:32:02,14.0,0009-214-0000-0005,0009-214-0000,12373-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.81,11.34,AMB-(Àrea-metropolitana-de-Barcelona)
1113,AB01113,2020-11-07 10:51:43,2020-11-07 11:49:17,2020-11-07 11:44:34,32.2,0007-214-0001-0007,0007-214-0001,12437-28329,card,Allego-BV,l,0.74,23.828000000000003,Allego-BV
1114,AB01114,2020-05-24 20:36:02,2020-05-24 21:39:23,2020-05-24 21:25:23,25.36,0008-214-0000-0001,0008-214-0000,12568-28329,cash,AlterBase---Sorégies-(FR),l,1.35,34.236000000000004,AlterBase---Sorégies-(FR)
1115,AB01115,2020-02-06 10:36:26,2020-02-06 11:15:27,2020-02-06 10:45:02,2.88,0007-214-0000-0008,0007-214-0000,12410-28329,cash,Allego-BV,l,0.99,2.8512,Allego-BV
1116,AB01116,2021-01-20 08:14:27,2021-01-20 08:33:43,2021-01-20 08:19:45,20.64,0004-214-0001-0004,0004-214-0001,12640-28329,card,Alfen,l,1.49,30.753600000000002,Alfen
1117,AB01117,2020-08-24 11:12:55,2020-08-24 12:03:47,2020-08-24 11:53:10,13.04,0007-214-0001-0003,0007-214-0001,12363-28329,cash,Allego-BV,l,1.38,17.995199999999997,Allego-BV
